timestamp,0.16738812528815122,True
Timestamp,82.96621239626556,False
timestamp,86.87443702455049,True
Timestamp,104.72666868372522,False
timestamp,107.16187780947442,True
Timestamp,108.007475939373,False
timestamp,152.02189538669896,True
Timestamp,176.636607307515,False
timestamp,179.6409360592439,True
Timestamp,321.89602243257264,False
timestamp,325.03426168453205,True
Timestamp,330.13151819674965,False
timestamp,340.1326705855233,True
Timestamp,349.11333160442604,False
timestamp,352.35200373155834,True
Timestamp,354.4362739885892,False
timestamp,359.3823049936607,True
Timestamp,447.67145977408944,False
timestamp,450.6088332757031,True
Timestamp,452.6261482826187,False
timestamp,454.96092453319505,True
Timestamp,455.0365372867681,False
timestamp,458.81085141482254,True
Timestamp,460.2255691707008,False
timestamp,465.4394211762333,True
Timestamp,465.6154668049793,False
timestamp,480.2030538266483,True
Timestamp,480.4460547055095,False
timestamp,484.15341358344864,True
Timestamp,484.2290263370217,False
timestamp,500.1557183609959,True
Timestamp,500.7334954904334,False
timestamp,522.4518166493776,True
Timestamp,531.3320447931075,False
timestamp,533.4324776682803,True
Timestamp,533.5750456719687,False
timestamp,540.5297341804979,True
Timestamp,562.7340570971645,False
timestamp,569.3874469801752,True
Timestamp,602.5389532906869,False
timestamp,608.5227906725449,True
Timestamp,610.7074938047487,False
timestamp,620.8090790686953,True
Timestamp,628.1493364597741,False
timestamp,630.2162917098893,True
Timestamp,630.2249492133471,False
timestamp,638.317876973836,True
Timestamp,640.5360577310972,False
timestamp,643.8416851083449,True
Timestamp,648.8050311203319,False
timestamp,666.6064701475334,True
Timestamp,675.7545192917243,False
timestamp,679.1271019190872,True
Timestamp,682.4500443032504,False
timestamp,688.467359310166,True
Timestamp,689.8151218159289,False
timestamp,694.5602870706547,True
Timestamp,697.3810650789534,False

percentage_time_present,0.6136540268091528
total_video_time,774.5383333333334
time_assumed_present,95.86316476486863
time_face_present,379.43540240318123
total_time_present,475.2985671680499
percentage_time_assumed,0.12376813469297016
